#NAME?,n Time------,#NAME?,---Lat--,#NAME?,r---Long-,#NAME?,---Dep--,DepEr,r-Mag----,-----Region----Flag--------------------
21/03/2020,13:17:09.30,,33.952,,135.825,,35,,0.1v,SOUTHERN NARA PREF  a
21/03/2020,13:18:14.00,,33.952,,135.825,,35,,0.1v,SOUTHERN NARA PREF  a
21/03/2020,13:21:16.88,0.47,41.599,1.53,141.133,2.45,110.2,3.7,1.4v,TSUGARU STRAIT REGION  k
21/03/2020,13:23:31.30,0.2,32.627,0.87,132.598,0.81,24.9,2.8,0.6v,FAR E OFF MIYAZAKI PREF  A
21/03/2020,13:25:45.64,0.29,24.183,1.28,124.432,1.13,38,,1.4V,NEAR ISHIGAKIJIMA ISLAND  A
21/03/2020,13:26:27.51,0.16,32.091,0.5,131.755,0.8,33.6,1.4,0.9V,HYUGANADA REGION  A
21/03/2020,13:27:04.02,0.31,29.284,0.43,130.574,0.61,10.9,3.8,2.0v,NEAR AMAMI-OSHIMA ISLAND  k
21/03/2020,13:30:06.90,0.03,36.801,0.11,140.544,0.2,6.9,0.6,1.6V,NORTHERN IBARAKI PREF  A
21/03/2020,13:38:09.80,0.23,36.109,1.13,139.46,1.28,130.8,1.7,1.3V,EASTERN SAITAMA PREF  A
21/03/2020,13:38:56.69,0.15,31.312,1.13,130.423,2.46,160,,1.4V,SATSUMA PENINSULA REGION  k
21/03/2020,13:41:09.67,0.04,36.794,0.09,140.551,0.2,10.7,0.5,0.6V,NORTHERN IBARAKI PREF  A
21/03/2020,13:43:22.17,0.06,35.877,0.11,138.13,0.19,10.5,0.5,0.2V,AKAISHI MOUNTAINS REG  A
21/03/2020,13:44:33.50,0.06,26.367,0.36,127.98,0.54,14.9,0.9,1.7V,NEAR OKINAWAJIMA ISLAND  K
21/03/2020,13:53:20.25,0.15,37.48,0.56,141.793,1.36,64.9,3.4,1.6V,E OFF FUKUSHIMA PREF  k
21/03/2020,13:54:10.81,0.14,37.736,0.54,139.903,0.58,6.6,2.2,0.9V,WESTERN FUKUSHIMA PREF  A
21/03/2020,13:55:46.31,0.02,35.671,0.06,137.74,0.07,10.6,0.4,3.1V,SOUTHERN NAGANO PREF  K
21/03/2020,13:58:11.46,0.06,35.672,0.12,137.737,0.19,11.2,0.8,0.3v,SOUTHERN NAGANO PREF  A
21/03/2020,13:58:33.37,0.02,35.671,0.06,137.739,0.07,10.9,0.4,4.1D  4,.0V  SOUTHERN NAGANO PREF  K
21/03/2020,13:59:38.35,0.07,35.671,0.14,137.743,0.16,9.4,0.9,1.5V,SOUTHERN NAGANO PREF  k
21/03/2020,14:03:36.05,,33.949,,135.817,,36,,0.1v,SOUTHERN NARA PREF  a
21/03/2020,14:12:51.58,0.06,35.671,0.19,137.733,0.16,9.6,1,0.1V,SOUTHERN NAGANO PREF  A
21/03/2020,14:16:46.32,0.06,36.12,0.15,138.357,0.16,5.8,3.4,0.7V,EASTERN NAGANO PREF  k
21/03/2020,14:18:00.85,0.25,37.352,0.57,141.945,0.99,29.2,4.2,2.5V,E OFF FUKUSHIMA PREF  K
21/03/2020,14:23:00.22,0.1,27.921,0.47,128.953,0.81,45,0.8,1.4v,NEAR AMAMI-OSHIMA ISLAND  A
21/03/2020,14:25:55.48,0.07,36.505,0.29,138.403,0.25,7.6,2.2,1.1V,NW GUNMA PREF  A
21/03/2020,14:33:28.83,0.09,37.264,0.2,136.843,0.22,11.1,0.8,1.0v,NOTO PENINSULA REGION  A
21/03/2020,14:33:36.04,0.38,35.035,1.44,139.862,1.14,65.3,3,1.4V,SOUTHERN BOSO PENINSULA  A
21/03/2020,14:36:30.63,0.18,34.865,0.44,138.173,0.53,19.1,1.3,0.6V,CENTRAL SHIZUOKA PREF  A
21/03/2020,14:36:59.42,0.03,35.672,0.09,137.742,0.1,11.4,0.6,0.6V,SOUTHERN NAGANO PREF  A
21/03/2020,14:37:20.66,0.21,27.841,1.21,129.762,1.03,67,,1.2V,NEAR AMAMI-OSHIMA ISLAND  k
21/03/2020,14:39:36.49,0.06,34.839,0.22,137.944,0.15,18.6,0.4,0.0v,SW SHIZUOKA PREF  A
21/03/2020,14:40:32.34,0.26,40.335,0.85,143.673,1.56,19,,3.1V,FAR E OFF SANRIKU  K
21/03/2020,14:41:50.51,0.27,27.784,1.25,129.751,0.98,48,,1.0v,NEAR AMAMI-OSHIMA ISLAND  k
21/03/2020,14:44:20.55,0.09,35.446,0.25,136.262,0.29,14.6,1.2,0.5V,SHIGA GIFU BORDER REGION  A
21/03/2020,14:49:42.68,0.7,33.994,0.6,135.757,0.68,40.8,3.8,0.1v,SOUTHERN NARA PREF  a
21/03/2020,14:50:57.12,0.04,35.67,0.11,137.738,0.12,11.3,0.8,0.3V,SOUTHERN NAGANO PREF  A
21/03/2020,14:51:39.26,0.57,33.961,0.52,135.798,0.51,34.5,3.1,0.1v,SOUTHERN NARA PREF  a
21/03/2020,14:52:23.55,0.32,33.954,0.28,135.784,0.4,31.9,1.8,0.3v,SOUTHERN NARA PREF  a
21/03/2020,14:52:50.20,,33.998,,135.803,,32.8,,0.4v,SOUTHERN NARA PREF  a
21/03/2020,14:55:25.80,0.22,35.85,1.33,141.774,0.86,16.9,2.9,1.9V,FAR E OFF IBARAKI PREF  A
21/03/2020,14:56:23.69,0.27,33.943,0.29,135.795,0.35,31.8,1.5,0.1v,SOUTHERN NARA PREF  a
21/03/2020,14:56:36.28,0.27,33.966,0.29,135.783,0.35,31.5,1.5,0.1v,SOUTHERN NARA PREF  a
21/03/2020,14:57:16.00,,33.949,,135.817,,36,,-0.2v,SOUTHERN NARA PREF  a
21/03/2020,14:58:01.84,0.2,36.482,0.32,138.023,0.5,11.7,1.7,-0.4v,NEAR MATSUSHIRO  A
21/03/2020,15:00:52.12,0.02,36.788,0.05,140.598,0.11,7.4,0.2,0.8V,NORTHERN IBARAKI PREF  k
21/03/2020,15:04:43.62,0.19,34.46,0.66,140.116,0.72,40.3,1.8,1.9V,FAR S OFF BOSO PENINSULA  K
21/03/2020,15:05:14.44,0.19,27.885,0.76,130.162,0.71,49.4,2,1.4V,NEAR AMAMI-OSHIMA ISLAND  k
21/03/2020,15:08:27.37,0.03,36.679,0.07,140.623,0.16,7.4,0.4,2.7V,NORTHERN IBARAKI PREF  K
21/03/2020,15:09:29.95,0.15,32.587,1.36,130.042,1.25,11.8,2.7,0.0v,AMAKUSA REGION  A
21/03/2020,15:11:32.08,0.02,34.924,0.08,135.397,0.08,7.4,0.4,1.3V,SE HYOGO PREF  A
21/03/2020,15:12:17.89,0.05,35.404,0.2,133.841,0.15,9.8,0.5,0.2V,EASTERN TOTTORI PREF  k
21/03/2020,15:15:15.60,0.03,36.71,0.06,140.596,0.12,6.2,0.3,0.1V,NORTHERN IBARAKI PREF  k
21/03/2020,15:19:11.50,0.06,32.006,0.26,129.746,0.44,15.9,1.3,0.4V,W OFF AMAKUSA ISLAND  k
21/03/2020,15:21:23.59,0.31,24.778,1.24,125.302,1.18,50,2.4,1.5v,NEAR MIYAKOJIMA ISLAND  A
21/03/2020,15:22:04.87,0.06,36.792,0.14,140.555,0.28,12,0.7,0.6V,NORTHERN IBARAKI PREF  k
21/03/2020,15:22:39.74,0.07,36.815,0.14,140.474,0.21,7.9,1.3,0.7V,MID FUKUSHIMA PREF  A
21/03/2020,15:24:57.77,0.05,40.135,0.15,141.169,0.26,11.3,0.6,-0.1v,NORTHERN IWATE PREF  k
21/03/2020,15:32:30.42,0.25,34.117,0.38,135.796,0.39,35.2,1.4,0.1v,SOUTHERN NARA PREF  a
21/03/2020,15:35:40.23,0.02,35.668,0.07,137.737,0.09,10.8,0.5,1.3V,SOUTHERN NAGANO PREF  A
21/03/2020,15:37:12.74,0.28,37.391,0.84,141.761,1.11,27,,1.5V,E OFF FUKUSHIMA PREF  k
21/03/2020,15:39:50.83,0.05,35.674,0.14,137.732,0.11,11.1,0.8,0.0V,SOUTHERN NAGANO PREF  k
21/03/2020,15:40:41.14,0.06,36.806,0.13,140.568,0.26,9.1,0.7,0.6V,NORTHERN IBARAKI PREF  A
21/03/2020,15:42:01.81,0.38,40.466,1.07,142.666,1.82,22,,1.5v,E OFF AOMORI PREF  A
21/03/2020,15:43:50.62,0.03,35.214,0.1,133.397,0.1,10.6,0.5,1.9V,WESTERN TOTTORI PREF  K
21/03/2020,15:43:54.99,0.04,36.937,0.16,138.697,0.14,8.5,0.6,0.5V,MID NIIGATA PREF  k
21/03/2020,15:51:35.13,0.02,35.67,0.06,137.74,0.07,10.8,0.4,0.9V,SOUTHERN NAGANO PREF  A
21/03/2020,15:52:17.45,,33.949,,135.817,,36,,-0.3v,SOUTHERN NARA PREF  a
21/03/2020,15:52:36.97,0.2,33.946,0.22,135.837,0.24,32.7,1.1,0.0v,SOUTHERN NARA PREF  a
21/03/2020,15:52:41.43,0.2,33.931,0.22,135.798,0.24,32.6,1.1,0.0v,SOUTHERN NARA PREF  a
21/03/2020,15:52:54.34,0.4,33.935,0.85,135.78,0.94,33.2,1.9,0.0v,SOUTHERN NARA PREF  a
21/03/2020,15:55:33.84,0.13,42.998,0.45,145.022,0.48,56.8,1,2.5V,OFF NEMURO PENINSULA  K
21/03/2020,16:03:39.77,0.12,35.661,0.28,140.12,0.41,59.9,1,1.1V,CENTRAL CHIBA PREF  A
21/03/2020,16:09:10.62,0.11,36.183,0.23,140.882,0.61,43.8,1,2.1V,E OFF IBARAKI PREF  K
21/03/2020,16:12:12.25,0.29,27.759,1.22,129.762,1.05,41,,1.1v,NEAR AMAMI-OSHIMA ISLAND  k
21/03/2020,16:15:19.58,0.03,35.671,0.09,137.737,0.08,11,0.5,0.3V,SOUTHERN NAGANO PREF  A
21/03/2020,16:16:37.92,0.08,36.815,0.18,140.58,0.36,6,1,0.3V,NORTHERN IBARAKI PREF  A
21/03/2020,16:17:49.00,0.14,35.808,0.29,140.862,0.53,29.1,1,1.2V,NEAR CHOSHI CITY  A
21/03/2020,16:24:04.22,0.06,36.791,0.12,140.574,0.25,8.2,0.7,0.5V,NORTHERN IBARAKI PREF  A
21/03/2020,16:29:55.38,0.23,42.728,0.59,142.794,0.91,87.7,1.9,2.1V,HIDAKA MOUNTAINS REGION  K
21/03/2020,16:30:30.99,0.07,32.404,0.18,129.725,0.35,13.4,1.2,0.6v,W OFF AMAKUSA ISLAND  A
21/03/2020,16:31:11.90,0.04,35.812,0.12,137.737,0.15,9.6,0.7,0.4V,WESTERN NAGANO PREF  A
21/03/2020,16:34:45.12,0.17,33.875,0.34,135.837,0.25,18.6,1.3,0.3V,SOUTHERN WAKAYAMA PREF  k
21/03/2020,16:34:53.50,0.02,35.67,0.06,137.739,0.08,10.7,0.4,1.2V,SOUTHERN NAGANO PREF  A
21/03/2020,16:35:55.19,0.16,34.591,0.53,137.809,0.3,14.7,1.5,1.2V,ENSYUNADA  k
21/03/2020,16:40:20.22,0.07,34.821,0.19,136.86,0.21,35.5,0.8,1.7V,MIKAWA BAY REGION  K
21/03/2020,16:49:15.96,0.3,37.192,0.78,139.064,0.76,8,2.6,0.3V,MID NIIGATA PREF  a
21/03/2020,16:52:37.04,0.24,23.968,1.12,122.435,0.42,15.7,3.6,2.4V,NW OFF ISHIGAKIJIMA IS  K
21/03/2020,16:53:53.35,0.23,24.831,0.9,124.567,0.35,11.1,2.1,1.2v,NEAR ISHIGAKIJIMA ISLAND  A
21/03/2020,16:55:03.20,0.2,33.952,0.22,135.823,0.24,37.5,1.1,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,16:55:24.39,0.2,33.959,0.22,135.775,0.24,33.1,1.1,0.1v,SOUTHERN NARA PREF  a
21/03/2020,16:55:38.22,0.2,33.935,0.22,135.781,0.24,32.9,1.1,0.2v,SOUTHERN NARA PREF  a
21/03/2020,16:55:42.14,0.2,33.949,0.22,135.804,0.24,32.3,1.1,0.2v,SOUTHERN NARA PREF  a
21/03/2020,16:56:20.98,0.05,33.738,0.11,134.133,0.16,8.2,1.2,0.6V,TOKUSHIMA PREF  k
21/03/2020,16:56:24.63,0.08,35.466,0.2,138.983,0.22,26,0.5,0.2v,EASTERN YAMANASHI PREF  A
21/03/2020,16:56:56.84,0.11,36.567,0.23,140.979,0.59,41.5,1,0.9V,E OFF IBARAKI PREF  k
21/03/2020,17:02:35.49,0.03,36.776,0.1,140.558,0.19,8.7,0.6,2.2V,NORTHERN IBARAKI PREF  K
21/03/2020,17:02:46.53,0.28,33.939,0.21,135.813,0.48,36.8,1.3,-0.1V,SOUTHERN NARA PREF  S
21/03/2020,17:03:28.74,0.11,32.221,0.34,130.329,0.52,7.1,2.3,0.0V,AMAKUSA REGION  A
21/03/2020,17:04:48.54,0.37,35.941,0.79,138.177,1.16,10.6,3.2,-0.1v,AKAISHI MOUNTAINS REG  a
21/03/2020,17:05:51.24,0.17,30.619,0.39,131.25,1.09,36,1.1,1.6V,NEAR TANEGASHIMA ISLAND  A
21/03/2020,17:06:51.74,0.06,33.744,0.23,131.324,0.18,12.6,1.6,0.3V,SUONADA SETONAIKAI  k
21/03/2020,17:07:47.86,0.08,39.638,0.19,142.282,0.43,32.8,0.6,0.6V,E OFF IWATE PREF  k
21/03/2020,17:16:33.82,0.18,24.243,0.35,123.816,0.42,17.4,1.6,1.0V,NEAR ISHIGAKIJIMA ISLAND  k
21/03/2020,17:19:52.02,0.07,28.102,0.35,129.386,0.37,17.2,0.9,1.3v,NEAR AMAMI-OSHIMA ISLAND  A
21/03/2020,17:21:41.42,0.12,36.369,0.26,141.034,0.76,40.3,1.4,0.6V,E OFF IBARAKI PREF  k
21/03/2020,17:22:40.42,0.14,36.663,0.18,139.298,0.29,11.7,1.4,0.1V,TOCHIGI GUNMA BORDER  A
21/03/2020,17:25:27.68,0.15,43.412,0.34,144,0.39,22.4,1.5,0.4V,TESHIKAGA REGION  K
21/03/2020,17:25:34.97,0.19,43.406,0.42,144.003,0.47,25,1.4,0.5V,TESHIKAGA REGION  S
21/03/2020,17:27:43.23,0.03,34.246,0.11,135.266,0.14,6.1,0.8,1.0V,NW WAKAYAMA PREF  A
21/03/2020,17:31:20.83,0.13,32.36,0.34,132.095,0.57,19.3,1.9,0.8V,HYUGANADA REGION  A
21/03/2020,17:33:30.73,0.06,36.798,0.17,140.584,0.33,5.7,0.8,0.4V,NORTHERN IBARAKI PREF  A
21/03/2020,17:37:30.74,0.27,35.859,0.45,138.035,0.57,0.9,4.5,-0.6v,AKAISHI MOUNTAINS REG  a
21/03/2020,17:37:54.94,0.09,31.921,0.29,131.03,0.22,9.7,1,0.3V,SOUTHERN MIYAZAKI PREF  A
21/03/2020,17:39:07.13,0.37,33.986,0.34,135.784,0.4,34.3,2.2,-0.2v,SOUTHERN NARA PREF  a
21/03/2020,17:39:27.97,0.32,33.96,0.28,135.816,0.4,31.5,1.8,-0.3v,SOUTHERN NARA PREF  a
21/03/2020,17:49:04.69,0.03,36.785,0.08,140.583,0.14,6.1,0.3,0.0V,NORTHERN IBARAKI PREF  k
21/03/2020,17:50:09.30,,33.91,,135.799,,34,,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,17:53:14.09,0.1,29.418,0.39,130.681,0.55,56,,1.5V,NEAR AMAMI-OSHIMA ISLAND  k
21/03/2020,17:56:17.86,0.07,33.737,0.12,131.321,0.16,13,1.5,0.7V,SUONADA SETONAIKAI  k
21/03/2020,17:57:12.40,0.08,41.142,0.15,141.331,0.5,7.1,1.3,1.1V,SHIMOKITA PENINSULA REG  A
21/03/2020,18:01:49.98,0.17,39.206,0.72,144.224,0.85,49,,3.2V,FAR E OFF SANRIKU  K
21/03/2020,18:03:08.55,0.15,37.21,0.33,141.434,0.82,32.3,1.2,4.3D  4,.4V  E OFF FUKUSHIMA PREF  K
21/03/2020,18:04:05.60,0.04,27.867,0.11,129.145,0.15,13.7,0.6,0.5v,NEAR AMAMI-OSHIMA ISLAND  A
21/03/2020,18:04:05.95,0.03,32.804,0.08,130.8,0.11,15.5,0.4,0.6V,NW KUMAMOTO PREF  A
21/03/2020,18:12:33.96,0.37,33.958,0.39,135.779,0.46,28.3,2.1,-0.3v,SOUTHERN NARA PREF  a
21/03/2020,18:12:36.32,0.05,35.669,0.13,137.738,0.14,10.5,0.8,0.0V,SOUTHERN NAGANO PREF  A
21/03/2020,18:13:05.02,0.14,35.533,0.66,139.257,0.67,110.8,1.1,1.0V,KANAGAWA PREF  A
21/03/2020,18:13:07.56,0.24,33.924,0.24,135.707,0.27,32.9,1.3,-0.2v,SOUTHERN NARA PREF  a
21/03/2020,18:16:38.50,,33.906,,135.742,,36.5,,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:18:02.97,0.11,33.519,0.26,134.371,0.37,32.4,1.1,0.6V,SE OFF SHIKOKU  A
21/03/2020,18:21:16.32,0.15,33.923,0.91,135.69,2.28,35.5,,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:23:59.12,0.39,30.996,0.92,130.358,1.55,129.7,3.4,,NEAR TANEGASHIMA ISLAND  k
21/03/2020,18:24:56.40,0.24,33.897,0.24,135.784,0.27,32.6,1.3,-0.1v,SOUTHERN WAKAYAMA PREF  a
21/03/2020,18:26:23.29,0.11,34.755,0.24,136.651,0.29,17.9,1.3,0.5v,ISE BAY REGION  A
21/03/2020,18:27:45.31,0.24,24.469,1.55,125.1,0.62,34,,1.6v,NEAR MIYAKOJIMA ISLAND  A
21/03/2020,18:30:01.12,0.07,40.035,0.21,140.538,0.32,5.8,2.6,0.8v,NORTHERN AKITA PREF  A
21/03/2020,18:30:01.45,,33.907,,135.708,,35.4,,-0.2v,SOUTHERN NARA PREF  a
21/03/2020,18:30:11.25,,33.949,,135.817,,36,,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:30:15.20,0.2,33.942,0.22,135.788,0.24,32.6,1.1,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:31:20.51,0.2,33.937,0.22,135.784,0.24,31.7,1.1,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:31:30.47,0.2,33.936,0.22,135.791,0.24,32.7,1.1,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:31:42.37,0.27,33.94,0.29,135.779,0.35,30.4,1.5,0.4v,SOUTHERN NARA PREF  a
21/03/2020,18:33:04.23,0.4,34.03,0.36,135.821,0.43,39.2,2.3,-0.3v,SOUTHERN NARA PREF  a
21/03/2020,18:33:28.47,0.16,33.969,0.14,135.775,0.16,21.2,0.9,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:34:06.18,0.23,33.901,0.26,135.689,0.29,34.6,1.2,0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:34:15.24,0.07,23.789,0.25,121.74,0.53,48.6,1.2,2.7v,TAIWAN REGION  K
21/03/2020,18:36:39.14,0.15,33.912,0.91,135.684,2.28,36.3,,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:38:37.32,0.3,33.912,0.34,135.695,0.38,31.6,1.7,-0.2v,SOUTHERN NARA PREF  a
21/03/2020,18:39:02.45,,33.916,,135.727,,37.6,,-0.4v,SOUTHERN NARA PREF  a
21/03/2020,18:40:38.25,0.3,33.953,0.34,135.686,0.38,30.4,1.7,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:42:14.15,,33.928,,135.716,,34.2,,-0.4v,SOUTHERN NARA PREF  a
21/03/2020,18:44:06.83,0.32,33.93,0.32,135.692,0.43,32.5,1.8,-0.3v,SOUTHERN NARA PREF  a
21/03/2020,18:44:10.19,0.39,33.968,0.49,135.668,0.5,29.8,1.9,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:44:44.90,,33.911,,135.717,,35.1,,0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:44:48.26,0.12,24.667,0.5,124.77,0.39,7,,,NEAR MIYAKOJIMA ISLAND  k
21/03/2020,18:45:24.48,0.1,36.798,0.24,140.543,0.54,12.3,1.2,0.7V,NORTHERN IBARAKI PREF  A
21/03/2020,18:45:47.40,0.05,35.026,0.34,135.573,0.12,9.8,0.6,0.2v,KYOTO OSAKA BORDER REG  A
21/03/2020,18:46:31.38,0.04,31.401,0.14,130.62,0.13,7,1.8,0.5v,SATSUMA PENINSULA REGION  A
21/03/2020,18:46:54.26,0.04,28.215,0.15,129.486,0.11,33,0.3,0.1v,NEAR AMAMI-OSHIMA ISLAND  A
21/03/2020,18:47:33.75,0.28,37.558,0.89,143.849,1.62,64,,3.0V,FAR E OFF NORTH HONSHU  k
21/03/2020,18:47:49.73,0.04,34.138,0.16,135.056,0.19,8.3,1,1.4V,NW WAKAYAMA PREF  A
21/03/2020,18:48:09.47,0.21,35.655,0.46,137.741,0.52,15.1,2.7,0.3v,SOUTHERN NAGANO PREF  a
21/03/2020,18:51:16.87,0.3,33.941,0.34,135.687,0.38,30.1,1.7,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:51:22.18,0.31,33.914,0.31,135.727,0.36,37,1.7,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:51:23.05,0.29,33.897,0.33,135.723,0.37,33.5,1.6,0.1v,SOUTHERN WAKAYAMA PREF  a
21/03/2020,18:52:50.17,0.24,33.871,0.24,135.779,0.27,34.3,1.3,-0.2v,SOUTHERN WAKAYAMA PREF  a
21/03/2020,18:55:07.00,,33.945,,135.685,,36.6,,0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:55:21.70,,33.941,,135.717,,39,,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:55:42.50,,33.911,,135.717,,35.1,,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:55:52.58,0.02,35.178,0.07,133.962,0.08,9.2,0.5,0.6V,OKAYAMA PREF  A
21/03/2020,18:56:11.87,0.3,33.904,0.34,135.696,0.38,31.1,1.7,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,18:56:15.20,,33.928,,135.788,,32.7,,0.0v,SOUTHERN NARA PREF  a
21/03/2020,18:56:24.70,0.21,37.822,0.66,141.934,0.91,34.1,2.9,,SE OFF MIYAGI PREF  k
21/03/2020,18:56:44.37,0.47,34.51,1.4,138.891,1.33,178.8,4,2.7V,SOUTHERN IZU PENINSULA  K
21/03/2020,19:01:58.64,0.15,24.381,2.52,122.89,0.57,66.2,1.4,1.8V,NW OFF ISHIGAKIJIMA IS  K
21/03/2020,19:02:44.55,0.3,33.937,0.34,135.69,0.38,31.2,1.7,-0.5v,SOUTHERN NARA PREF  a
21/03/2020,19:03:04.85,0.35,33.904,0.36,135.724,0.42,31.6,1.9,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,19:07:52.61,0.18,34.025,0.31,133.923,0.43,26.5,1,-0.1v,TOKUSHIMA PREF  a
21/03/2020,19:08:29.24,0.34,33.933,0.34,135.713,0.37,34.6,1.9,-0.2v,SOUTHERN NARA PREF  a
21/03/2020,19:09:09.26,0.39,34.04,0.43,133.923,0.42,34.8,1.9,0.0v,TOKUSHIMA PREF  a
21/03/2020,19:09:31.05,,33.941,,133.442,,31.5,,-0.3v,NE EHIME PREF  a
21/03/2020,19:10:22.15,0.43,33.932,0.42,135.722,0.45,34.1,2.3,0.0v,SOUTHERN NARA PREF  a
21/03/2020,19:10:32.95,,33.928,,135.716,,34.2,,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,19:10:46.74,0.2,33.927,0.2,135.767,0.22,34.9,1.1,0.1v,SOUTHERN NARA PREF  a
21/03/2020,19:10:50.30,,33.937,,133.447,,31.8,,-0.1v,NE EHIME PREF  a
21/03/2020,19:13:28.01,0.06,35.544,0.16,138.98,0.19,20.2,0.6,1.5V,EASTERN YAMANASHI PREF  A
21/03/2020,19:15:49.43,0.06,35.54,0.15,138.973,0.17,20.2,0.5,0.8V,EASTERN YAMANASHI PREF  A
21/03/2020,19:16:12.36,0.09,35.53,0.19,138.969,0.22,20.6,0.7,0.5V,EASTERN YAMANASHI PREF  A
21/03/2020,19:16:43.69,0.31,33.889,0.31,135.714,0.36,33.9,1.7,0.0v,SOUTHERN WAKAYAMA PREF  a
21/03/2020,19:16:46.57,0.15,33.968,0.91,135.683,2.28,34.5,,0.2v,SOUTHERN NARA PREF  a
21/03/2020,19:17:19.37,0.13,33.035,0.48,129.92,0.59,12,1.5,0.0v,NAGASAKI PREF  A
21/03/2020,19:18:28.46,0.04,35.733,0.12,137.12,0.12,8.1,0.7,0.0V,SE GIFU PREF  A
21/03/2020,19:22:14.28,0.11,28.103,0.37,128.999,0.59,5,,,NEAR AMAMI-OSHIMA ISLAND  k
21/03/2020,19:24:13.10,,33.924,,135.716,,38.1,,0.4v,SOUTHERN NARA PREF  a
21/03/2020,19:24:17.84,0.45,33.885,0.48,135.685,0.56,30.1,2.4,0.3v,SOUTHERN WAKAYAMA PREF  a
21/03/2020,19:24:21.85,,33.931,,135.716,,38.2,,0.3v,SOUTHERN NARA PREF  a
21/03/2020,19:24:30.06,0.39,33.944,0.49,135.664,0.5,29.6,1.9,0.7v,SOUTHERN NARA PREF  a
21/03/2020,19:30:40.14,0.17,33.909,0.26,133.429,0.25,26.8,1.1,-0.2v,NE EHIME PREF  a
21/03/2020,19:30:57.87,0.39,33.931,0.49,135.68,0.5,29.2,1.9,0.2v,SOUTHERN NARA PREF  a
21/03/2020,19:33:36.65,0.51,31.176,1.49,131.472,2.12,28.2,3,0.4v,SE OFF OSUMI PEN  A
21/03/2020,19:35:30.23,0.3,33.926,0.34,135.758,0.38,32,1.7,0.1v,SOUTHERN NARA PREF  a
21/03/2020,19:35:34.63,0.35,33.936,0.38,135.715,0.37,33.2,1.8,0.0v,SOUTHERN NARA PREF  a
21/03/2020,19:36:11.61,0.32,33.938,0.4,135.746,0.41,30,1.8,0.3v,SOUTHERN NARA PREF  a
21/03/2020,19:39:12.99,0.14,24.128,0.35,123.855,0.28,16.1,1.2,0.9v,NEAR ISHIGAKIJIMA ISLAND  A
21/03/2020,19:41:44.90,0.3,33.957,0.34,135.678,0.38,32.2,1.7,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,19:41:54.05,,33.928,,135.716,,34.2,,-0.1v,SOUTHERN NARA PREF  a
21/03/2020,19:43:14.02,0.07,36.796,0.23,140.578,0.43,5.1,1.1,0.4V,NORTHERN IBARAKI PREF  A
21/03/2020,19:45:11.56,0.09,38.208,0.29,141.763,0.47,54.3,0.6,1.6V,E OFF MIYAGI PREF  A
21/03/2020,19:49:39.50,0.24,24.84,1.54,122.281,0.46,0,,,TAIWAN REGION  k
21/03/2020,19:49:50.26,0.18,24.369,1.87,124.608,0.98,43.8,3.3,1.9V,NEAR ISHIGAKIJIMA ISLAND  K
21/03/2020,19:51:14.69,0.2,27.903,0.7,129.452,1.06,38,2.2,0.6v,NEAR AMAMI-OSHIMA ISLAND  s
21/03/2020,19:51:47.42,0.05,26.759,0.13,128.093,0.19,14.6,0.7,1.2V,NEAR OKINAWAJIMA ISLAND  A
21/03/2020,19:55:02.51,0.04,39.56,0.14,140.397,0.22,5.6,1,0.9V,SOUTHERN AKITA PREF  A
21/03/2020,19:55:48.90,,33.938,,135.735,,36.7,,0.0v,SOUTHERN NARA PREF  a
21/03/2020,19:56:04.45,0.43,33.882,0.42,135.708,0.45,34.5,2.3,0.0v,SOUTHERN WAKAYAMA PREF  a
21/03/2020,19:56:58.52,0.27,24.958,2.75,123.51,0.69,103.1,4.1,,NW OFF ISHIGAKIJIMA IS  k
21/03/2020,19:57:06.13,0.44,37.717,0.8,142.333,2.16,32.2,4.8,2.1V,SE OFF MIYAGI PREF  A
21/03/2020,19:58:34.54,0.2,33.967,0.2,135.702,0.22,32.9,1.1,0.2v,SOUTHERN NARA PREF  a
21/03/2020,19:59:03.78,0.3,33.935,0.34,135.71,0.36,34.1,1.8,0.3v,SOUTHERN NARA PREF  a
